field_1,Node,field_3,field_4,field_5,id,n,distance,feature_x,feature_y,nearest_x,nearest_y
true,1193,0,12.375526000000001,44.837147000000002,,1,0.000000354679163,12.375526000000001,44.837147000000002,12.375526342978850,44.837147090348317
true,1194,0,12.372125000000000,44.844067000000003,,1,0.000000450188928,12.372125000000000,44.844067000000003,12.372124583994667,44.844066827925502
true,1195,0,12.361537999999999,44.864249999999998,,1,0.000049587345490,12.361537999999999,44.864249999999998,12.361499149082700,44.864219185862694
true,1196,0,12.324935999999999,44.930317000000002,,1,0.000000110271119,12.324935999999999,44.930317000000002,12.324935898605432,44.930316956654167
true,1197,0,12.343647000000001,44.874172000000002,,1,0.000053671243554,12.343647000000001,44.874172000000002,12.343628336447344,44.874121678293086
true,1198,0,12.340802000000000,44.875259000000000,,1,0.000032552737883,12.340802000000000,44.875259000000000,12.340789684121912,44.875228866963475
true,1199,0,12.319364999999999,44.920620000000000,,1,0.000000401105316,12.319364999999999,44.920620000000000,12.319364628938011,44.920620152310462
true,1200,0,12.344922000000000,44.873730000000002,,1,0.000082622225099,12.344922000000000,44.873730000000002,12.344893269079183,44.873652534096088
true,1201,0,12.308517000000000,44.937888999999998,,1,0.000000000000000,12.308517000000000,44.937888999999998,12.308517000000000,44.937888999999998
true,1202,0,12.319136000000000,44.919609000000001,,1,0.000002517215145,12.319136000000000,44.919609000000001,12.319133546100719,44.919609561026206
true,1203,0,12.317919000000000,44.936588000000000,,1,0.000010169888598,12.317919000000000,44.936588000000000,12.317915871813328,44.936578323167758
true,1204,0,12.357290000000001,44.868420000000000,,1,0.000035419906747,12.357290000000001,44.868420000000000,12.357266816070481,44.868393221740050
true,1205,0,12.318576000000000,44.914290999999999,,1,0.000000250681918,12.318576000000000,44.914290999999999,12.318575761613532,44.914291077545570
true,1206,0,12.301043999999999,44.945811999999997,,1,0.000000276333180,12.301043999999999,44.945811999999997,12.301044237025963,44.945811857948179
true,1207,0,12.319798000000000,44.935940000000002,,1,0.000063951209320,12.319798000000000,44.935940000000002,12.319772049786806,44.935881550503773
true,1208,0,12.363872000000001,44.860233000000001,,1,0.000024656080311,12.363872000000001,44.860233000000001,12.363849154843576,44.860223725242633
true,1209,0,12.342226999999999,44.874640999999997,,1,0.000000386833709,12.342226999999999,44.874640999999997,12.342227134516936,44.874641362692032
true,1210,0,12.354232000000000,44.870379999999997,,1,0.000000302238226,12.354232000000000,44.870379999999997,12.354232117683791,44.870380278385475
true,1211,0,12.366344000000000,44.854156000000003,,1,0.000044191261967,12.366344000000000,44.854156000000003,12.366383587577335,44.854175639026323
true,1212,0,12.302250000000001,44.947659000000002,,1,0.000000298743721,12.302250000000001,44.947659000000002,12.302249737520942,44.947658857337622
true,1213,0,12.336974000000000,44.876857999999999,,1,0.000000162069009,12.336974000000000,44.876857999999999,12.336973933923931,44.876857852012442
true,1214,0,12.327273999999999,44.892353000000000,,1,0.000000319192255,12.327273999999999,44.892353000000000,12.327274319165236,44.892352995846991
true,1215,0,12.326838000000000,44.893512999999999,,1,0.000000533385415,12.326838000000000,44.893512999999999,12.326837540000000,44.893512729999998
true,1216,0,12.316634000000001,44.936993000000001,,1,0.000000284310631,12.316634000000001,44.936993000000001,12.316633919097619,44.936992727442963
true,1217,0,12.327432000000000,44.885596999999997,,1,0.000000223409643,12.327432000000000,44.885596999999997,12.327431789742866,44.885596924476459
true,1218,0,12.352928000000000,44.870834000000002,,1,0.000000379605078,12.352928000000000,44.870834000000002,12.352928098940597,44.870834366484345
